1305487031687500.0,-9.742132,0.28166,-1.253685,0.25342,0.037531,-0.015363,41.659278,24.737559,-17.347115,-9.699915,0.796125,-1.298919,0.020368,0.014434,-0.109311,38.885238,-46.191001,11.929309,-9.526438,0.546816,-1.99782,0.077789,-0.010263,-0.079244,22.030234,1.787301,-50.543997,-9.602606,0.08549,-1.36248,0.234053,0.187524,0.068799,25.316385,-78.516578,-22.820594,-8.239798,-0.587231,-5.072954,0.204629,0.090772,-0.013055,11.217501,-49.389709,-80.837761,-9.690164,0.685043,-0.426087,-0.036849,0.030625,0.041619,20.095946,-25.139736,-43.956173,-7.963917,-1.249486,5.607701,0.149687,1.166082,-0.040674,29.396187,-24.473358,-12.786941,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031695310.0,-9.753913,0.310321,-1.267056,0.255619,0.044245,-0.021553,41.656729,25.227822,-17.368903,-9.690396,0.754038,-1.307938,0.023592,0.01903,-0.107669,38.885238,-46.191001,11.929309,-9.563926,0.54609,-2.035486,0.063282,-0.008397,-0.073102,21.206366,0.734366,-50.559755,-9.588996,0.041617,-1.395505,0.240561,0.177572,0.050728,25.317604,-79.554057,-21.837216,-8.256169,-0.587528,-5.061301,0.198092,0.103905,-0.007106,9.939461,-51.096607,-81.632038,-9.616604,0.697925,-0.393328,-0.052812,0.030547,0.029402,19.412683,-18.147545,-45.408404,-8.036207,-1.227436,5.626627,0.115749,1.159055,-0.004931,26.581867,-32.984709,-8.571025,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031703120.0,-9.758735,0.330257,-1.262566,0.257127,0.049435,-0.016882,41.657735,24.737213,-17.347116,-9.69004,0.72977,-1.328334,0.023628,0.023634,-0.106025,38.392933,-46.177783,12.411945,-9.585162,0.536374,-2.044935,0.061805,-0.001835,-0.079182,20.445614,1.712951,-52.20898,-9.576482,0.069699,-1.414365,0.250524,0.18919,0.056599,26.13404,-77.464861,-22.927004,-8.286641,-0.590375,-5.086973,0.183617,0.108493,0.011135,9.911229,-50.264446,-82.32595,-9.571281,0.722191,-0.351201,-0.073434,0.039061,-0.012388,20.384288,-27.258549,-41.861214,-8.118157,-1.224018,5.659682,0.114067,1.143051,-0.011006,26.71718,-33.555421,-15.862291,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031710930.0,-9.760903,0.32584,-1.289322,0.252412,0.042355,-0.024705,41.651087,24.743195,-16.835932,-9.689454,0.69003,-1.341898,0.025275,0.02198,-0.094862,38.882339,-46.183648,12.413784,-9.601789,0.522093,-2.04498,0.054851,-0.018282,-0.042697,21.248903,2.820146,-49.676145,-9.591441,0.036917,-1.435575,0.243456,0.183677,0.026861,24.520757,-78.527183,-22.846074,-8.298227,-0.583633,-5.107973,0.176833,0.10404,-0.031192,11.218658,-50.236633,-80.855322,-9.611264,0.740464,-0.302021,-0.076603,0.036731,0.005306,17.400752,-23.152589,-48.554094,-8.169915,-1.240967,5.650324,0.10145,1.143443,-0.028965,31.50431,-33.017431,-11.091733,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031718750.0,-9.776179,0.284182,-1.253688,0.253915,0.044263,-0.020009,41.650081,25.233805,-16.857719,-9.693712,0.676885,-1.371391,0.03012,0.024969,-0.086848,38.885238,-46.191001,11.929309,-9.592486,0.517626,-2.026169,0.047184,-0.014386,-0.079045,19.657423,2.763883,-50.502102,-9.556788,-0.03676,-1.487486,0.240083,0.186869,0.02694,25.338413,-77.475466,-22.952485,-8.317057,-0.588576,-5.161626,0.166896,0.119055,-0.043427,9.339896,-51.080988,-80.944406,-9.668495,0.71359,-0.215343,-0.077705,0.061305,-0.041595,22.321039,-25.643817,-46.285853,-8.207602,-1.257711,5.626826,0.076816,1.116619,-0.041135,29.205892,-30.348737,-13.246988,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031726560.0,-9.77176,0.28858,-1.215789,0.252213,0.045921,-0.018477,41.656729,25.227822,-17.368903,-9.678272,0.68551,-1.385022,0.044399,0.014156,-0.08696,38.885238,-46.191001,11.929309,-9.552721,0.516049,-2.000252,0.034043,-0.009742,-0.042606,20.431895,1.749125,-50.530929,-9.544785,-0.036546,-1.503996,0.253641,0.184051,0.038618,24.520757,-78.527183,-22.846074,-8.331255,-0.595745,-5.226936,0.157161,0.120622,-0.043371,9.965379,-50.234921,-80.903005,-9.737023,0.722002,-0.182543,-0.072639,0.06613,-0.005719,19.716725,-23.338797,-48.467453,-8.236696,-1.327495,5.593887,0.06079,1.107387,-0.059158,31.594519,-33.397906,-15.952577,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031734370.0,-9.751871,0.323562,-1.242519,0.2441,0.04708,-0.023275,41.656729,25.227822,-17.368903,-9.675751,0.665584,-1.375913,0.049252,0.014018,-0.074185,38.395832,-46.185136,11.92747,-9.522948,0.481642,-2.000244,0.032621,-0.012601,-0.066839,21.237924,1.750126,-51.376488,-9.535683,-0.06191,-1.480442,0.242389,0.187655,0.068657,24.49751,-78.530817,-23.697562,-8.352419,-0.600733,-5.271261,0.162022,0.120669,-0.043409,11.192739,-51.09832,-81.584355,-9.781697,0.737808,-0.187187,-0.083018,0.086698,0.000545,27.059566,-28.770795,-48.850256,-8.280326,-1.429854,5.563311,0.067853,1.085014,-0.029385,31.694604,-27.142052,-10.631686,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031742180.0,-9.756476,0.330229,-1.25811,0.252254,0.037646,-0.019976,41.167402,24.746383,-16.844789,-9.660048,0.656531,-1.384978,0.041256,0.003194,-0.067904,38.875895,-46.666559,12.439619,-9.539589,0.465052,-1.983841,0.016711,-0.007233,-0.078891,20.425035,1.767212,-49.691903,-9.530364,-0.033958,-1.496938,0.243343,0.193408,0.026927,26.13404,-77.464861,-22.927004,-8.359832,-0.621675,-5.310907,0.144323,0.11701,-0.031101,11.192739,-51.09832,-81.584355,-9.795132,0.789563,-0.184869,-0.079496,0.094971,0.024598,24.53043,-23.075462,-43.461527,-8.316795,-1.520541,5.56333,0.052947,1.062022,-0.035532,29.356021,-20.964956,-5.265651,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031750000.0,-9.767393,0.303891,-1.271508,0.257216,0.039448,-0.019932,41.166396,25.236993,-16.866577,-9.646892,0.669567,-1.371374,0.041364,0.006116,-0.051904,38.885238,-46.191001,11.929309,-9.544041,0.478929,-2.000283,0.013551,-0.002325,-0.078892,21.231064,1.768213,-50.537463,-9.535208,-0.036366,-1.489863,0.234862,0.189817,0.015119,24.544005,-78.523548,-21.994587,-8.338866,-0.635328,-5.313144,0.149031,0.110486,-0.031183,9.965379,-50.234921,-80.903005,-9.790086,0.810882,-0.166148,-0.077489,0.112415,0.007278,19.396981,-15.075108,-40.254397,-8.327216,-1.590034,5.58451,0.046819,1.043688,-0.059562,29.205892,-30.348737,-13.246988,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031757810.0,-9.773989,0.290745,-1.273747,0.25717,0.0428,-0.018394,40.68936,25.234198,-17.386618,-9.683885,0.666357,-1.339595,0.044302,-0.010281,-0.049538,38.89627,-46.203327,11.931989,-9.56033,0.483294,-2.000305,0.016377,-0.002969,-0.036464,19.601168,0.714277,-49.707661,-9.540449,-0.059671,-1.466294,0.219401,0.189039,-0.014444,24.521977,-79.564661,-21.862696,-8.322663,-0.644288,-5.329457,0.138909,0.10617,-0.085611,9.964222,-49.387997,-80.885444,-9.78299,0.810975,-0.142731,-0.088596,0.111563,0.018904,22.016997,-20.452566,-43.226805,-8.243868,-1.653518,5.596162,0.050273,1.030927,-0.071583,29.06564,-33.096189,-11.04659,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031765620.0,-9.762534,0.281742,-1.280459,0.253703,0.036344,-0.01369,41.180699,24.734418,-17.867158,-9.703548,0.642346,-1.332753,0.039611,-0.005761,-0.038313,39.382875,-46.201839,12.418407,-9.569769,0.476165,-1.974477,0.007009,-0.002339,-0.066726,20.400337,0.733365,-49.714195,-9.56421,-0.048497,-1.468626,0.211354,0.19583,0.009597,26.930887,-78.491736,-21.918146,-8.313452,-0.653391,-5.299128,0.152073,0.092845,-0.073422,9.938304,-50.249683,-81.614477,-9.766699,0.792321,-0.138042,-0.075685,0.118068,0.019345,18.068315,-27.072342,-41.947855,-8.134837,-1.721242,5.619551,0.04927,1.006384,-0.047819,31.454267,-36.145358,-13.752178,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
